ID,UPA,EventDate,Employer,Address1,Address2,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Inspection,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,Secondary Source,Secondary Source Title
2015031105,968044,3/10/2015,DPR Construction,3001 Palm Way Drive,,AUSTIN,TEXAS,78759,30.35,-97.7,236115,0,1,,"While lowering sheets of plywood, an employee's finger got caught between a piece of the plywood and the scissor lift.",1311,Amputations,4420,"Finger(s), fingernail(s), unspecified",642,Compressed or pinched by shifting objects or equipment,3467,"Aerial lifts, scissor lifts-except truck-mounted",4152,"Plywood, wood paneling; particle, chip, flake board"
2015030417,968628,3/11/2015,"SOUTHWEST INSULATION, INC.",6401 Parkwood BLVD,,FRISCO,TEXAS,75034,33.13,-96.82,238990,1,0,,An employee fell 14 feet through a hole in the floor. The hole was unguarded at the time of the incident.,10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,4323,Fall through surface or existing opening 11 to 15 feet ,6621,Existing floor opening ,,
2015031146,968269,3/11/2015,"Williams Brothers Construction Company, Inc.",State Highway 146,,SEABROOK,TEXAS,77586,29.57,-95.03,237310,1,0,1046390,The injured employee fell from a highway bridge that was under construction on the state road. He was working in an area where two beams met when he fell approximately 20 feet and landed on a toolbox that was on the back of a welding truck. His safety line was unhooked at the time of the incident.,10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,4334,Other fall to lower level 16 to 20 feet,631,"Bridges, dams, locks",,
2015031218,970472,3/16/2015,Specialty Concrete Coating of Texas, 8823 Dugas Rd,,SAN ANTONIO,TEXAS,78215,29.45,-98.68,238110,1,0,,An employee was pulling a hose to pour concrete on the third floor of an apartment building. The employee leaned against a temporary railing that was not secure and fell three stories to the ground.,10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,4337,Other fall to lower level more than 30 feet,6259,"Residential building, except institutionalized, n.e.c.",,
2015031221,970560,3/16/2015,Hydro Resources,27624 Mathis Rd,,ELMENDORF,TEXAS,78112,29.22,-98.37,237110,0,1,,"An employee amputated his left pinky (small) finger while moving a drill pipe and putting it on a rack. As he lowered the drill pipe, he slipped and his pinky got caught beneath the pipe.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6231,Struck by object or equipment dropped by injured worker,4129,"Pipes, ducts, tubing, n.e.c.",,
2015031222,969785,3/16/2015,Crowder Construction,FM 2914 and FM 570,,DESDEMONA,TEXAS,76445,32.25,-98.54,236210,1,0,,An employee was driving and lost control of the company truck. The truck flipped and the employee fractured his neck.,111,Fractures,20,"Neck, except internal location of diseases or disorders",2631,"Jack-knifed or overturned, roadway",840,"Highway vehicle, motorized, unspecified",,
2015031262,971232,3/17/2015,Newton Construction Company,723 Donaldson Ave,,SAN ANTONIO,TEXAS,78201,29.46,-98.53,236220,1,0,,"An employee was stepping across a pile of dirt in the way of his work when he misstepped and fell, shattering his left ankle.",111,Fractures,52,Ankle(s),429,"Fall on same level, n.e.c. ",660,"Floors, walkways, ground surfaces, unspecified",,
2015031269,971217,3/18/2015,Bartlett-Cocke,115 W.Josephine St,,SAN ANTONIO,TEXAS,78221,29.44,-98.48,236210,0,1,,An employee was cutting lumber stakes on a sawhorse. He was using a handheld circular saw when the stock kicked back and amputated half of his thumb.,1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6252,Injured by slipping or swinging object held by injured worker,7224,"Saws-powered, except chainsaws",,
2015031287,970943,3/18/2015,"3 J Ryan, Inc.",111 Red Bluff Rd.,,PASADENA,TEXAS,77506,29.72,-95.21,236210,1,0,,"An employee was about to transfer from the scaffold ladder to the deck when his left foot slipped off. He fell 13 feet and sustained fractures in his left shoulder, fourth rib, and cervical vertebra (C4).",111,Fractures,899,"Multiple body parts, n.e.c.",4333,Other fall to lower level 11 to 15 feet ,749,"Ladders, n.e.c.",,
2015031301,970481,3/19/2015,Rockford Corporation,2210 Scott Rd,,ROSENBERG,TEXAS,77471,29.54,-95.81,237120,1,0,,"An employee was stepping down from the bus when she slipped and landed on her bottom backside. The employee attempted to get up and slipped again, hitting her left side. She was hospitalized with a fractured rib that punctured her lung.",194,Internal injuries to organs and blood vessels of the trunk,310,"Chest, except internal location of diseases or disorders",4331,Other fall to lower level less than 6 feet,8414,Bus,,
2015031304,970601,3/19/2015,Michael chuoke plumbing,2229 San Felipe Hines River Oaks,,HOUSTON,TEXAS,77019,29.75,-95.39,238220,0,1,,"An employee was installing two cast iron pipes when the pipes slipped through the bracing and fell onto his right hand, cutting the pinky fingertip.",1311,Amputations,4422,Fingertip(s),6239,"Struck by falling object or equipment, n.e.c.",4123,"Metal pipes, tubing",,
2015030390,971073,3/23/2015,"Seele, Inc.",4010 Westheimer Rd.,,HOUSTON,TEXAS,77027,29.74,-95.44,238150,2,0,,"Two employees were 20-feet high on the basket of a scissor lift. Another subcontractor was operating a crane to lift/remove a glass wall/panel. While the glass wall was being lifted, it swung towards the scissor lift and knocked the two employees down. They were both immediately transported to the hospital.",10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,4334,Other fall to lower level 16 to 20 feet,3467,"Aerial lifts, scissor lifts-except truck-mounted",3430,"Cranes, unspecified"
2015030391,972125,3/23/2015,Potter Concrete LTD,1251 North Cockrell Hill Road,,DALLAS,TEXAS,75211,32.74,-96.89,238120,1,0,,Injured employee was pinned between a concrete wall and the bucket of the backhoe. Another employee was driving the backhoe that struck the injured employee. ,10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,2440,"Pedestrian struck by vehicle in nonroadway area, unspecified",3211,"Backhoes, trackhoes",,
2015031425,971312,3/24/2015,Austin Contractor Services,111 Amiata Avenue,,LAKEWAY,TEXAS,78734,30.35,-97.97,238310,1,0,,"An employee was blowing insulation in an attic while tied off with a harness and lanyard (personal fall arrest system). He went to move to a different spot. While changing anchor points, he stepped into a scuttle hole and injured his back/neck.",1972,"Soreness, pain, hurt-nonspecified injury",84,Neck and back,45,Fall or jump curtailed by personal fall arrest system ,6621,Existing floor opening ,,
2015030322,971931,3/26/2015,"JLG Structures, Inc.",123 Discover Drive,,COLLEGE STATION,TEXAS,77845,30.57,-96.28,238110,1,0,,"An employee was descending a ladder when his foot slipped through, causing him to fall. He put his hand out to break his fall, suffering a broken wrist. He was hospitalized.",111,Fractures,43,Wrist(s),4330,"Other fall to lower level, unspecified",740,"Ladders, unspecified",,
2015030614,972232,3/26/2015,Willbros T&D Services,Star ave. at Mound St.,,NACOGDOCHES,TEXAS,75961,31.59,-94.61,237130,1,0,,"An employee on an elevated aerial lift was attempting to hang a dead-end structure on a pole. The wire he was holding contacted energized wires (7200 V), shocking the employee. He was hospitalized with burns to his right shoulder and the skin on his stomach.",1530,"Electrical burns, unspecified",899,"Multiple body parts, n.e.c.",5122,"Indirect exposure to electricity, greater than 220 volts",4419,"Electric parts, n.e.c.",4415,"Power lines, transformers, convertors"
2015031529,972357,3/27/2015,HL Zumwalt Construction,18665 FM 1283,,MICO,TEXAS,78056,29.57,-98.89,236210,0,1,,"An employee was checking an skid loader's alternator when the motor fan caught his left hand, amputating the middle finger and severely cutting the pinky.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6411,"Caught in running equipment or machinery during maintenance, cleaning ",3222,"Skid steer loaders, mini loaders",,
2015031539,972352,3/27/2015,"Wachta, Inc.",11210West Airport Road,,STAFFORD,TEXAS,77477,29.64,-95.57,238210,1,0,,"An employee preparing to move a damaged light pole to make room for a new one caught his hand between portions of the pole after trying to section it out by cutting it with a reciprocating saw. The light pole bent, and his hand was caught between sections.",1972,"Soreness, pain, hurt-nonspecified injury",440,"Hand(s), unspecified",642,Compressed or pinched by shifting objects or equipment,6353,"Lamp posts, street lights",,
2015031540,972181,3/27/2015,Fluor-Daniels Company,FM 332,Oyster Creek Dow,OYSTER CREEK,TEXAS,77541,28.97,-95.35,237990,1,0,,"Two employees were working in a JLG Lift to install instrument piping. An elevator door above them came loose from its slip and fell. The elevator door hit another object, which caused it to bounce outward and strike the lift basket and the injured employee.",10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,6239,"Struck by falling object or equipment, n.e.c.",4850,"Vehicle doors, liftgates, tailgates, unspecified",,
2015031541,972630,3/27/2015,Oscar Orduno Inc.,4700 Preston Road,,DALLAS,TEXAS,75205,32.82,-96.8,237990,0,1,1051237,An employee removing rocks from an auger suffered a finger amputation.,1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",60,"Contact with objects and equipment, unspecified",3241,"Drilling machines, drilling augers",556,"Rocks, crushed stone"
2015031585,972644,3/30/2015,AUC Group LP,11445 Todd St.,,HOUSTON,TEXAS,77055,29.81,-95.47,237110,1,1,,"The injured employee was holding a 1/4"" steel plate with another employee while a supervisor operated a crane to move the steel plate. The wind caused the plate to twist, and the injured employee's left hand got crushed between the steel plate and a truck. The injury resulted in an amputation at the hospital.",1311,Amputations,9999,Nonclassifiable,642,Compressed or pinched by shifting objects or equipment,4135,"Metal plates, metal panels",8420,"Truck-motorized freight hauling and utility, unspecified"
2015031614,974196,3/31/2015,Matrix Service Co.,3980 N Hwy 349,,RANKIN,TEXAS,79778,31.22,-101.94,236210,1,0,,"An employee was adjusting the rigging holding up a 3'9"" tall manway door when the door came loose and fell on the employee's foot.",1972,"Soreness, pain, hurt-nonspecified injury",530,"Foot (feet), unspecified",6239,"Struck by falling object or equipment, n.e.c.",6511,"Doors, except garage and vehicle",,
2015041680,972948,4/1/2015,Favela Concrete ,5570 Confetti,,EL PASO,TEXAS,79912,31.82,-106.51,238110,1,1,1050857,"On April 1, 2015, an employee amputated his left index finger while cutting wooden stakes using a circular saw. He was hospitalized.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6311,Struck against moving part of machinery or equipment,7224,"Saws-powered, except chainsaws",,
2015041681,973068,4/1/2015,D&W PAINTING INC.,Rail Head Drive,Building 36055,FORT HOOD,TEXAS,76544,31.13,-97.76,238320,1,0,,"An employee was painting the top of a doorframe while standing on stilts approximately 3 feet off of the ground. He turned to speak to another employee who had spoken to him; while doing so, he bumped his hard hat, causing him to slip and fall to the ground. He fractured his right arm and left elbow. He was hospitalized.",111,Fractures,4281,Elbow(s) and arms(s),4331,Other fall to lower level less than 6 feet,799,"Tools, instruments, and equipment, n.e.c.",,
2015041684,973303,4/1/2015,"Bailey-Buchanan Masonry, Inc.",3749 Hwy. 10,,BEAUMONT,TEXAS,77705,29.99,-94.13,238140,1,0,1052837,"An employee climbed onto a scaffold to place his tools on the wall. He reached a section on the scaffolding where he needed to stretch to reach and removed the guarding at the end frame. When he went back to work in the area, he fell through the unguarded section, breaking his knee caps.",111,Fractures,512,Knee(s),4320,"Fall through surface or existing opening, unspecified",6340,"Scaffolds-staging, unspecified",,
2015041699,973464,4/2/2015,LANDMARK STRUCTURES,1775 South Main St.,,GRAPEVINE,TEXAS,76051,32.93,-97.08,236210,0,1,,An employee working from a platform began descending a ladder while attached to a climbing assist device. The employee reached up to close a hatch above him to prevent an open space where two other employees were working. The employee bumped the hatch and it came down on his right thumb.,1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6261,Struck by or caught in swinging door or gate,4919,"Caps, lids, covers, n.e.c.",,
2015041708,973445,4/2/2015,EnviroCore,State Hwy 361 Midway,,GREGORY,TEXAS,78359,27.92,-97.29,238910,1,1,,"An employee was attempting to connect a drill stem to a drill rod inside a bore hole. He was straightening the rod in the hole with his right hand and was using his other hand to run the controls. The cable was still connected at this time.  He lowered the drill rod and used his hand to connect the slipper or hoisting cable from the drill rod in the hole. The cable and the drill rod started to spin around, pulling in and causing an amputation to his right hand and arm.",1311,Amputations,429,"Arm(s), n.e.c.",644,Entangled in other object or equipment,3241,"Drilling machines, drilling augers",4132,"Bars, rods, reinforcing bar (rebar)"
2015041711,973926,4/3/2015,Phillip May Corporation,DFW Terminal B,,DFW AIRPORT,TEXAS,75261,32.78,-96.79,236220,1,0,,An employee pinched his finger while removing plywood from a work area. His finger got caught between the concrete and plywood; he was hospitalized.,1972,"Soreness, pain, hurt-nonspecified injury",4420,"Finger(s), fingernail(s), unspecified",642,Compressed or pinched by shifting objects or equipment,4152,"Plywood, wood paneling; particle, chip, flake board",650,"Other structural elements, unspecified"
